ID de la orden;Fecha de la compra;ID del cliente;Género del cliente;Edad del cliente;Categoría del producto;Nombre del producto;Precio del producto;Cantidad comprada;Total de la orden;Método de pago;Región de envío
17590;2025-04-11;2873;;;Accesorios;Bolso de mano;115.61;2;231.22;Transferencia;Ciudad
17591;2025-06-27;2946;;;Vestidos;Vestido de verano;97.09;4;388.36;Tarjeta de crédito;Ciudad
17592;2025-06-10;1644;;;Chaquetas;Chaqueta deportiva;157.82;3;473.46;Tarjeta de crédito;Occidente
17593;2025-05-27;2347;;;Zapatos;Zapatillas deportivas;187.51;1;187.51;Contra entrega;Sur
17594;2025-02-03;1411;;;Accesorios;Reloj;20.83;4;83.32;Tarjeta de débito;Norte
17595;2025-02-19;2681;;;Chaquetas;Abrigo;84.52;2;169.04;Tarjeta de crédito;Norte
17596;2025-02-09;2262;;;Zapatos;Zapatos de vestir;160.24;4;640.96;Efectivo;Norte
17597;2025-02-14;2902;;;Camisetas;Camiseta básica;12.08;1;12.08;Efectivo;Oriente
17598;2025-07-26;2260;;;Zapatos;Zapatos de vestir;150.04;4;600.16;Tarjeta de crédito;Occidente
17599;2025-05-16;2469;;;Zapatos;Zapatillas deportivas;84.57;4;338.28;Tarjeta de débito;Occidente
17600;2025-02-21;1610;;;Camisetas;Camiseta deportiva;197.67;3;593.01;Contra entrega;Occidente
17601;2025-02-04;1200;;;Accesorios;Reloj;51.26;1;51.26;Tarjeta de débito;Sur
17602;2025-03-04;1668;;;Accesorios;Gorra;93.79;1;93.79;Efectivo;Occidente
17603;2025-01-12;1393;;;Pantalones;Pantalón formal;183.33;3;549.99;Tarjeta de crédito;Ciudad
17604;2025-01-26;2161;;;Accesorios;Reloj;59.3;3;177.9;Efectivo;Norte
17605;2025-03-25;1837;;;Pantalones;Jeans slim;165.09;4;660.36;Contra entrega;Ciudad
17606;2025-08-09;2771;;;Vestidos;Vestido de verano;115.52;3;346.56;Transferencia;Oriente
17607;2025-04-09;2977;;;Accesorios;Reloj;19.12;5;95.6;Tarjeta de crédito;Occidente
17608;2025-02-22;1759;;;Chaquetas;Chaqueta deportiva;120.36;1;120.36;Tarjeta de crédito;Oriente
17609;2025-02-17;2083;;;Pantalones;Pantalón formal;145.11;1;145.11;Tarjeta de débito;Sur
17610;2025-07-23;2803;;;Vestidos;Vestido casual;106.69;2;213.38;Efectivo;Occidente
17611;2025-01-16;1014;;;Vestidos;Vestido de verano;17.27;4;69.08;Tarjeta de crédito;Ciudad
17612;2025-03-06;1445;;;Zapatos;Zapatos de vestir;44.83;1;44.83;Tarjeta de débito;Occidente
17613;2025-08-19;2103;;;Camisetas;Camiseta estampada;104.93;5;524.65;Tarjeta de crédito;Occidente
17614;2025-06-12;2740;;;Accesorios;Reloj;174.48;5;872.4;Tarjeta de débito;Oriente
17615;2025-07-14;1016;;;Camisetas;Camiseta deportiva;56.54;1;56.54;Transferencia;Ciudad
17616;2025-01-16;2608;;;Chaquetas;Chaqueta de cuero;173.27;5;866.35;Tarjeta de crédito;Oriente
17617;2025-05-26;2904;;;Accesorios;Gorra;89.21;2;178.42;Efectivo;Oriente
17618;2025-03-11;2266;;;Zapatos;Zapatos de vestir;190.06;1;190.06;Tarjeta de débito;Norte
17619;2025-05-28;2308;;;Vestidos;Vestido casual;173.78;2;347.56;Transferencia;Oriente
17620;2025-03-26;1751;;;Chaquetas;Chaqueta deportiva;58.22;1;58.22;Transferencia;Occidente
17621;2025-04-18;1588;;;Accesorios;Bolso de mano;11.89;4;47.56;Tarjeta de crédito;Sur
17622;2025-03-15;2845;;;Pantalones;Jeans slim;158.03;2;316.06;Tarjeta de débito;Norte
17623;2025-03-28;2944;;;Pantalones;Jogger;11.32;4;45.28;Tarjeta de crédito;Occidente
17624;2025-07-02;1042;;;Pantalones;Jogger;164.18;4;656.72;Transferencia;Sur
17625;2025-05-14;1297;;;Chaquetas;Abrigo;80.63;3;241.89;Tarjeta de débito;Occidente
17626;2025-08-07;1231;;;Vestidos;Vestido casual;127.16;1;127.16;Tarjeta de débito;Sur
17627;2025-04-06;2170;;;Accesorios;Reloj;178.24;2;356.48;Tarjeta de crédito;Norte
17628;2025-04-01;1278;;;Accesorios;Bolso de mano;59.13;1;59.13;Tarjeta de débito;Sur
17629;2025-04-17;1557;;;Vestidos;Vestido de fiesta;66.85;3;200.55;Transferencia;Oriente
17630;2025-01-05;2882;;;Accesorios;Bolso de mano;26.42;5;132.1;Tarjeta de débito;Norte
17631;2025-08-06;1343;;;Zapatos;Zapatos de vestir;137.1;5;685.5;Tarjeta de crédito;Sur
17632;2025-04-27;1545;;;Camisetas;Camiseta básica;128.4;4;513.6;Tarjeta de débito;Occidente
17633;2025-01-03;1049;;;Chaquetas;Chaqueta deportiva;128.64;2;257.28;Tarjeta de crédito;Occidente
17634;2025-03-23;2771;;;Accesorios;Reloj;77.84;4;311.36;Tarjeta de crédito;Sur
17635;2025-07-26;2356;;;Pantalones;Pantalón formal;95.43;1;95.43;Efectivo;Ciudad
17636;2025-02-01;1990;;;Pantalones;Jogger;103.57;2;207.14;Contra entrega;Sur
17637;2025-04-19;1861;;;Pantalones;Jeans slim;40.81;3;122.43;Tarjeta de crédito;Sur
17638;2025-05-09;2443;;;Vestidos;Vestido casual;152.83;4;611.32;Transferencia;Ciudad
17639;2025-02-25;2024;;;Zapatos;Sandalias;142.78;4;571.12;Tarjeta de débito;Norte
17640;2025-06-02;1981;;;Vestidos;Vestido casual;131.63;4;526.52;Contra entrega;Sur
17641;2025-08-16;1522;;;Chaquetas;Abrigo;73.8;2;147.6;Tarjeta de débito;Occidente
17642;2025-03-27;2903;;;Pantalones;Jogger;100.57;1;100.57;Contra entrega;Oriente
17643;2025-08-20;2758;;;Accesorios;Reloj;70.95;5;354.75;Efectivo;Sur
17644;2025-08-24;1368;;;Vestidos;Vestido de verano;41.2;3;123.6;Efectivo;Oriente
17645;2025-07-01;1208;;;Camisetas;Camiseta básica;14.05;2;28.1;Transferencia;Norte
17646;2025-08-18;1618;;;Camisetas;Camiseta deportiva;64.39;4;257.56;Tarjeta de crédito;Sur
17647;2025-08-11;2983;;;Camisetas;Camiseta básica;45.06;1;45.06;Efectivo;Ciudad
17648;2025-05-05;1715;;;Zapatos;Zapatos de vestir;74.95;1;74.95;Tarjeta de débito;Oriente
17649;2025-06-16;2759;;;Pantalones;Jeans slim;62.47;1;62.47;Tarjeta de crédito;Norte
17650;2025-02-03;2100;;;Zapatos;Zapatos de vestir;58.09;5;290.45;Transferencia;Norte
17651;2025-06-09;1581;;;Vestidos;Vestido de verano;59.19;4;236.76;Tarjeta de crédito;Sur
17652;2025-04-01;1786;;;Chaquetas;Chaqueta deportiva;186.65;1;186.65;Transferencia;Sur
17653;2025-02-26;2903;;;Camisetas;Camiseta básica;113.29;1;113.29;Tarjeta de débito;Norte
17654;2025-07-09;2954;;;Accesorios;Gorra;87.31;5;436.55;Transferencia;Sur
17655;2025-03-02;1001;;;Camisetas;Camiseta básica;177.55;5;887.75;Tarjeta de débito;Norte
17656;2025-01-11;2138;;;Camisetas;Camiseta estampada;96.49;3;289.47;Tarjeta de crédito;Ciudad
17657;2025-04-12;2856;;;Vestidos;Vestido casual;12.66;4;50.64;Tarjeta de crédito;Occidente
17658;2025-08-01;1495;;;Accesorios;Gorra;150.01;5;750.05;Tarjeta de crédito;Sur
17659;2025-06-21;1786;;;Accesorios;Bolso de mano;106.39;5;531.95;Tarjeta de débito;Norte
17660;2025-05-05;1948;;;Vestidos;Vestido de verano;179.65;3;538.95;Tarjeta de débito;Ciudad
17661;2025-04-06;1127;;;Accesorios;Gorra;11.29;3;33.87;Tarjeta de débito;Occidente
17662;2025-04-12;2145;;;Camisetas;Camiseta deportiva;171.32;1;171.32;Tarjeta de crédito;Occidente
17663;2025-01-22;1669;;;Zapatos;Zapatos de vestir;165.53;4;662.12;Efectivo;Oriente
17664;2025-04-06;2190;;;Camisetas;Camiseta deportiva;170.74;4;682.96;Tarjeta de débito;Oriente
17665;2025-06-08;1895;;;Camisetas;Camiseta deportiva;153.58;3;460.74;Tarjeta de débito;Oriente
17666;2025-05-21;2787;;;Chaquetas;Chaqueta deportiva;58.28;4;233.12;Tarjeta de crédito;Sur
17667;2025-07-16;2933;;;Pantalones;Pantalón formal;137.53;5;687.65;Tarjeta de crédito;Sur
17668;2025-05-07;1377;;;Vestidos;Vestido de verano;30.18;2;60.36;Contra entrega;Oriente
17669;2025-08-26;2079;;;Vestidos;Vestido de verano;138.27;2;276.54;Efectivo;Norte
17670;2025-08-07;1126;;;Chaquetas;Chaqueta deportiva;82.32;4;329.28;Transferencia;Sur
17671;2025-04-15;1849;;;Pantalones;Jogger;70.89;2;141.78;Tarjeta de débito;Ciudad
17672;2025-05-24;1177;;;Zapatos;Sandalias;43.7;3;131.1;Tarjeta de crédito;Norte
17673;2025-03-10;1461;;;Camisetas;Camiseta deportiva;173.91;1;173.91;Tarjeta de débito;Sur
17674;2025-06-24;2103;;;Chaquetas;Chaqueta deportiva;90.81;5;454.05;Tarjeta de débito;Norte
17675;2025-06-19;1070;;;Zapatos;Sandalias;103.37;2;206.74;Transferencia;Norte
17676;2025-06-17;2020;;;Zapatos;Sandalias;106.97;4;427.88;Contra entrega;Occidente
17677;2025-03-03;2344;;;Zapatos;Zapatos de vestir;90.57;2;181.14;Tarjeta de crédito;Sur
17678;2025-06-28;1601;;;Camisetas;Camiseta estampada;167.67;4;670.68;Efectivo;Occidente
17679;2025-07-02;1196;;;Vestidos;Vestido de fiesta;128.81;4;515.24;Tarjeta de crédito;Occidente
17680;2025-07-09;2668;;;Zapatos;Sandalias;120.38;4;481.52;Tarjeta de débito;Sur
17681;2025-05-16;2196;;;Vestidos;Vestido de verano;129.68;2;259.36;Tarjeta de débito;Norte
17682;2025-06-02;1389;;;Camisetas;Camiseta básica;10.66;3;31.98;Tarjeta de crédito;Occidente
17683;2025-02-12;2634;;;Accesorios;Reloj;57.24;2;114.48;Tarjeta de crédito;Norte
17684;2025-06-22;2864;;;Accesorios;Gorra;163.3;1;163.3;Tarjeta de crédito;Occidente
17685;2025-03-01;2776;;;Chaquetas;Chaqueta deportiva;56.88;5;284.4;Tarjeta de crédito;Ciudad
17686;2025-06-27;1457;;;Vestidos;Vestido de verano;87.5;3;262.5;Transferencia;Oriente
17687;2025-06-08;2163;;;Camisetas;Camiseta deportiva;184.61;1;184.61;Tarjeta de crédito;Sur
17688;2025-07-15;1709;;;Accesorios;Gorra;88.57;5;442.85;Tarjeta de débito;Ciudad
17689;2025-08-26;2861;;;Accesorios;Bolso de mano;111.8;4;447.2;Transferencia;Oriente
17690;2025-04-06;2980;;;Chaquetas;Abrigo;82.43;5;412.15;Transferencia;Sur
17691;2025-06-19;1324;;;Accesorios;Bolso de mano;163.56;4;654.24;Contra entrega;Occidente
17692;2025-08-19;2833;;;Zapatos;Zapatos de vestir;36.94;1;36.94;Tarjeta de débito;Oriente
17693;2025-05-13;1699;;;Zapatos;Sandalias;147.07;1;147.07;Efectivo;Sur
17694;2025-04-08;1839;;;Camisetas;Camiseta básica;117.38;2;234.76;Transferencia;Sur
17695;2025-05-04;1055;;;Chaquetas;Chaqueta deportiva;65.65;1;65.65;Tarjeta de crédito;Occidente
17696;2025-04-20;2326;;;Camisetas;Camiseta básica;158.42;3;475.26;Tarjeta de débito;Sur
17697;2025-01-23;1771;;;Vestidos;Vestido casual;81.78;5;408.9;Tarjeta de débito;Occidente
17698;2025-07-08;2237;;;Pantalones;Pantalón formal;54.89;5;274.45;Tarjeta de débito;Ciudad
17699;2025-06-18;2661;;;Zapatos;Zapatos de vestir;182.76;3;548.28;Transferencia;Sur
17700;2025-03-04;2884;;;Pantalones;Jogger;156.5;2;313;Transferencia;Norte
17701;2025-06-16;2361;;;Accesorios;Reloj;69;2;138;Efectivo;Oriente
17702;2025-07-17;2552;;;Zapatos;Sandalias;166.39;5;831.95;Transferencia;Occidente
17703;2025-01-17;2906;;;Zapatos;Zapatillas deportivas;145.6;2;291.2;Tarjeta de crédito;Occidente
17704;2025-02-13;2739;;;Vestidos;Vestido de fiesta;74.72;2;149.44;Contra entrega;Norte
17705;2025-06-14;2878;;;Accesorios;Bolso de mano;92.25;3;276.75;Tarjeta de débito;Norte
17706;2025-05-11;1995;;;Pantalones;Pantalón formal;41.96;1;41.96;Transferencia;Norte
17707;2025-05-08;2250;;;Zapatos;Sandalias;83.63;2;167.26;Tarjeta de débito;Sur
17708;2025-01-12;1280;;;Pantalones;Jeans slim;100.67;3;302.01;Contra entrega;Occidente
17709;2025-02-09;2723;;;Pantalones;Jogger;186.78;2;373.56;Tarjeta de crédito;Sur
17710;2025-01-16;1871;;;Pantalones;Jeans slim;123.3;4;493.2;Transferencia;Sur
17711;2025-07-04;2266;;;Vestidos;Vestido casual;98.23;4;392.92;Transferencia;Occidente
17712;2025-05-17;2858;;;Chaquetas;Chaqueta deportiva;105.97;1;105.97;Tarjeta de crédito;Sur
17713;2025-05-15;1515;;;Zapatos;Zapatos de vestir;153.25;2;306.5;Tarjeta de débito;Norte
17714;2025-05-08;2135;;;Pantalones;Jogger;26.88;2;53.76;Tarjeta de débito;Oriente
17715;2025-05-17;2445;;;Camisetas;Camiseta básica;178.31;2;356.62;Tarjeta de débito;Sur
17716;2025-06-18;2799;;;Vestidos;Vestido de fiesta;173.5;2;347;Tarjeta de crédito;Norte
17717;2025-05-13;2692;;;Chaquetas;Abrigo;132.97;3;398.91;Tarjeta de crédito;Oriente
17718;2025-06-14;2112;;;Accesorios;Reloj;192.46;1;192.46;Transferencia;Sur
17719;2025-05-14;1749;;;Accesorios;Bolso de mano;19.86;3;59.58;Tarjeta de crédito;Ciudad
17720;2025-05-27;2472;;;Accesorios;Reloj;190.36;5;951.8;Efectivo;Occidente
17721;2025-07-06;2983;;;Chaquetas;Chaqueta deportiva;197.12;5;985.6;Tarjeta de crédito;Sur
17722;2025-03-06;1847;;;Camisetas;Camiseta estampada;150.62;1;150.62;Transferencia;Ciudad
17723;2025-04-08;1003;;;Vestidos;Vestido de fiesta;148.86;1;148.86;Tarjeta de débito;Norte
17724;2025-03-26;2173;;;Vestidos;Vestido de verano;194.29;2;388.58;Tarjeta de crédito;Norte
17725;2025-04-10;2398;;;Pantalones;Jogger;86.32;3;258.96;Transferencia;Ciudad
17726;2025-08-06;1533;;;Accesorios;Reloj;184.89;1;184.89;Efectivo;Oriente
17727;2025-01-20;1921;;;Accesorios;Bolso de mano;34.43;5;172.15;Tarjeta de débito;Occidente
17728;2025-01-11;1137;;;Zapatos;Zapatillas deportivas;76.6;4;306.4;Contra entrega;Occidente
17729;2025-08-08;2439;;;Vestidos;Vestido casual;52.46;4;209.84;Contra entrega;Sur
17730;2025-05-25;2351;;;Pantalones;Pantalón formal;166.79;5;833.95;Contra entrega;Occidente
17731;2025-01-28;2282;;;Accesorios;Gorra;75.96;3;227.88;Tarjeta de crédito;Ciudad
17732;2025-01-05;1743;;;Accesorios;Gorra;68.78;4;275.12;Contra entrega;Occidente
17733;2025-03-17;2397;;;Camisetas;Camiseta básica;10.44;5;52.2;Tarjeta de crédito;Ciudad
17734;2025-06-04;2799;;;Chaquetas;Abrigo;118.31;4;473.24;Tarjeta de crédito;Sur
17735;2025-03-11;1440;;;Accesorios;Gorra;91.9;5;459.5;Tarjeta de crédito;Ciudad
17736;2025-02-25;2260;;;Chaquetas;Abrigo;153.18;3;459.54;Efectivo;Oriente
17737;2025-07-16;1529;;;Chaquetas;Chaqueta de cuero;197.86;4;791.44;Tarjeta de débito;Occidente
17738;2025-07-27;1502;;;Zapatos;Zapatillas deportivas;176.08;4;704.32;Tarjeta de débito;Occidente
17739;2025-01-11;2707;;;Vestidos;Vestido de fiesta;124.73;5;623.65;Tarjeta de crédito;Norte
17740;2025-05-17;2968;;;Camisetas;Camiseta básica;69.23;2;138.46;Tarjeta de débito;Norte
17741;2025-04-24;2431;;;Zapatos;Zapatos de vestir;198.1;5;990.5;Contra entrega;Norte
17742;2025-07-23;2684;;;Chaquetas;Chaqueta deportiva;181.48;5;907.4;Transferencia;Ciudad
17743;2025-03-16;1582;;;Chaquetas;Abrigo;116.03;2;232.06;Contra entrega;Sur
17744;2025-08-21;1382;;;Zapatos;Sandalias;10.63;2;21.26;Tarjeta de débito;Oriente
17745;2025-06-26;1147;;;Camisetas;Camiseta deportiva;22.1;2;44.2;Tarjeta de crédito;Norte
17746;2025-06-28;2406;;;Chaquetas;Chaqueta de cuero;112.2;1;112.2;Tarjeta de crédito;Ciudad
17747;2025-04-25;2625;;;Camisetas;Camiseta deportiva;22.33;3;66.99;Efectivo;Norte
17748;2025-01-26;1310;;;Accesorios;Reloj;134.97;3;404.91;Tarjeta de crédito;Occidente
17749;2025-06-16;1005;;;Accesorios;Bolso de mano;61.94;1;61.94;Contra entrega;Norte
17750;2025-01-16;2851;;;Chaquetas;Chaqueta de cuero;122.47;2;244.94;Transferencia;Oriente
17751;2025-07-08;1054;;;Chaquetas;Abrigo;146.88;2;293.76;Contra entrega;Oriente
17752;2025-06-06;2692;;;Zapatos;Zapatillas deportivas;139.38;2;278.76;Tarjeta de crédito;Sur
17753;2025-01-25;2601;;;Camisetas;Camiseta básica;36.58;1;36.58;Tarjeta de débito;Norte
17754;2025-04-11;1724;;;Camisetas;Camiseta básica;136.01;3;408.03;Tarjeta de débito;Norte
17755;2025-05-17;1612;;;Pantalones;Jogger;113.77;5;568.85;Tarjeta de crédito;Sur
17756;2025-07-27;2888;;;Vestidos;Vestido de fiesta;108.48;4;433.92;Tarjeta de débito;Ciudad
17757;2025-04-22;1275;;;Accesorios;Gorra;158.97;5;794.85;Tarjeta de crédito;Oriente
17758;2025-03-12;1854;;;Accesorios;Reloj;165.43;5;827.15;Tarjeta de débito;Sur
17759;2025-01-04;1045;;;Pantalones;Jeans slim;143.69;3;431.07;Efectivo;Occidente
17760;2025-06-21;2113;;;Zapatos;Zapatillas deportivas;177.5;3;532.5;Tarjeta de crédito;Oriente
17761;2025-02-21;2253;;;Chaquetas;Abrigo;167.9;2;335.8;Tarjeta de crédito;Sur
17762;2025-01-07;2232;;;Vestidos;Vestido casual;13.57;1;13.57;Tarjeta de débito;Occidente
17763;2025-02-15;2322;;;Accesorios;Gorra;199.61;5;998.05;Contra entrega;Ciudad
17764;2025-08-07;2485;;;Pantalones;Jogger;126.79;5;633.95;Contra entrega;Sur
17765;2025-05-27;2217;;;Accesorios;Reloj;198.76;1;198.76;Efectivo;Norte
17766;2025-01-19;1950;;;Zapatos;Sandalias;80.27;3;240.81;Transferencia;Occidente
17767;2025-07-20;1097;;;Accesorios;Gorra;158.29;2;316.58;Transferencia;Ciudad
17768;2025-06-15;1143;;;Accesorios;Reloj;148.94;1;148.94;Tarjeta de débito;Occidente
17769;2025-07-06;2126;;;Pantalones;Jogger;77.34;3;232.02;Tarjeta de crédito;Ciudad
17770;2025-05-14;1485;;;Zapatos;Zapatillas deportivas;154.41;1;154.41;Tarjeta de crédito;Oriente
17771;2025-03-06;2970;;;Chaquetas;Chaqueta de cuero;172.48;3;517.44;Transferencia;Ciudad
17772;2025-08-28;2865;;;Vestidos;Vestido casual;99.6;1;99.6;Tarjeta de crédito;Ciudad
17773;2025-07-24;2730;;;Vestidos;Vestido de fiesta;199.27;4;797.08;Contra entrega;Occidente
17774;2025-06-25;1954;;;Chaquetas;Chaqueta de cuero;101.01;2;202.02;Transferencia;Norte
17775;2025-01-27;2340;;;Accesorios;Gorra;18.81;2;37.62;Contra entrega;Norte
17776;2025-02-01;2737;;;Zapatos;Zapatos de vestir;192.29;4;769.16;Contra entrega;Occidente
17777;2025-04-02;2904;;;Accesorios;Reloj;64.07;2;128.14;Tarjeta de débito;Sur
17778;2025-04-15;2317;;;Vestidos;Vestido de fiesta;171.41;5;857.05;Tarjeta de crédito;Occidente
17779;2025-06-14;1765;;;Accesorios;Gorra;81.24;2;162.48;Tarjeta de débito;Oriente
17780;2025-02-17;2596;;;Zapatos;Sandalias;65.18;3;195.54;Tarjeta de débito;Sur
17781;2025-07-04;2726;;;Zapatos;Zapatillas deportivas;129.73;2;259.46;Tarjeta de débito;Norte
17782;2025-01-23;2180;;;Zapatos;Zapatillas deportivas;17.4;4;69.6;Tarjeta de crédito;Oriente
17783;2025-07-12;1225;;;Pantalones;Jeans slim;97;2;194;Contra entrega;Oriente
17784;2025-07-26;1681;;;Pantalones;Jeans slim;164.54;5;822.7;Efectivo;Occidente
17785;2025-04-07;2266;;;Vestidos;Vestido de verano;57.73;1;57.73;Contra entrega;Sur
17786;2025-06-24;1464;;;Accesorios;Reloj;197.51;5;987.55;Tarjeta de crédito;Oriente
17787;2025-08-15;1239;;;Zapatos;Zapatillas deportivas;160.87;3;482.61;Tarjeta de crédito;Occidente
17788;2025-02-10;1558;;;Accesorios;Gorra;42.94;1;42.94;Transferencia;Oriente
17789;2025-02-21;2847;;;Camisetas;Camiseta estampada;36.41;1;36.41;Tarjeta de crédito;Norte
17790;2025-05-17;1996;;;Accesorios;Bolso de mano;108.2;1;108.2;Tarjeta de débito;Norte
17791;2025-05-19;2052;;;Camisetas;Camiseta deportiva;16.68;2;33.36;Tarjeta de crédito;Norte
17792;2025-06-19;2553;;;Zapatos;Zapatos de vestir;133.67;1;133.67;Tarjeta de crédito;Norte
17793;2025-06-17;1384;;;Accesorios;Reloj;62.56;1;62.56;Tarjeta de crédito;Occidente
17794;2025-01-26;2681;;;Camisetas;Camiseta deportiva;74.96;5;374.8;Tarjeta de crédito;Ciudad
17795;2025-01-14;1532;;;Pantalones;Jogger;85.42;1;85.42;Efectivo;Occidente
17796;2025-07-24;1869;;;Pantalones;Jogger;79.84;5;399.2;Tarjeta de crédito;Norte
17797;2025-01-18;1406;;;Camisetas;Camiseta deportiva;180.42;1;180.42;Tarjeta de débito;Occidente
17798;2025-04-07;1381;;;Chaquetas;Chaqueta deportiva;127.61;2;255.22;Tarjeta de crédito;Ciudad
17799;2025-08-05;2956;;;Pantalones;Pantalón formal;105.37;1;105.37;Tarjeta de débito;Oriente
17800;2025-07-06;1581;;;Vestidos;Vestido de verano;161.12;3;483.36;Tarjeta de débito;Ciudad
17801;2025-06-01;1365;;;Vestidos;Vestido de fiesta;75.83;4;303.32;Tarjeta de débito;Ciudad
17802;2025-06-27;1180;;;Accesorios;Gorra;72.34;3;217.02;Transferencia;Ciudad
17803;2025-03-27;1242;;;Camisetas;Camiseta deportiva;141.82;2;283.64;Transferencia;Norte
17804;2025-01-06;2156;;;Accesorios;Bolso de mano;61.69;2;123.38;Efectivo;Ciudad
17805;2025-07-15;1246;;;Camisetas;Camiseta básica;138.35;3;415.05;Transferencia;Norte
17806;2025-07-22;1675;;;Pantalones;Jogger;87.12;1;87.12;Tarjeta de crédito;Sur
17807;2025-07-05;1073;;;Zapatos;Zapatillas deportivas;121.07;4;484.28;Efectivo;Occidente
17808;2025-03-23;2302;;;Camisetas;Camiseta básica;162.87;5;814.35;Efectivo;Norte
17809;2025-03-11;1429;;;Pantalones;Jeans slim;49.22;1;49.22;Efectivo;Occidente
17810;2025-06-27;1386;;;Pantalones;Pantalón formal;71.79;2;143.58;Efectivo;Norte
17811;2025-04-14;1808;;;Chaquetas;Chaqueta deportiva;129.19;1;129.19;Tarjeta de crédito;Norte
17812;2025-08-09;1088;;;Pantalones;Pantalón formal;35.88;4;143.52;Efectivo;Occidente
17813;2025-02-22;2009;;;Zapatos;Sandalias;187.93;3;563.79;Transferencia;Ciudad
17814;2025-01-22;1779;;;Pantalones;Pantalón formal;198.78;1;198.78;Tarjeta de crédito;Norte
17815;2025-03-06;1260;;;Camisetas;Camiseta básica;71.24;4;284.96;Transferencia;Norte
17816;2025-01-18;2134;;;Pantalones;Jogger;77.12;1;77.12;Efectivo;Norte
17817;2025-07-07;2177;;;Zapatos;Sandalias;102.79;5;513.95;Tarjeta de débito;Occidente
17818;2025-01-03;2998;;;Vestidos;Vestido de fiesta;52.88;4;211.52;Tarjeta de crédito;Oriente
17819;2025-06-03;2905;;;Pantalones;Pantalón formal;40.17;2;80.34;Contra entrega;Oriente
17820;2025-02-27;1505;;;Pantalones;Pantalón formal;84.98;4;339.92;Tarjeta de crédito;Norte
17821;2025-05-16;2405;;;Pantalones;Jeans slim;111.26;2;222.52;Tarjeta de crédito;Oriente
17822;2025-08-10;1198;;;Vestidos;Vestido de verano;18.28;5;91.4;Tarjeta de crédito;Oriente
17823;2025-07-22;1298;;;Chaquetas;Chaqueta deportiva;73.18;2;146.36;Transferencia;Sur
17824;2025-03-25;1212;;;Chaquetas;Chaqueta de cuero;107.38;4;429.52;Contra entrega;Norte
17825;2025-01-13;1484;;;Pantalones;Jeans slim;44.96;2;89.92;Transferencia;Norte
17826;2025-01-22;1824;;;Chaquetas;Abrigo;61.3;2;122.6;Contra entrega;Occidente
17827;2025-08-28;2050;;;Vestidos;Vestido de fiesta;92.46;4;369.84;Tarjeta de crédito;Occidente
17828;2025-06-18;1905;;;Accesorios;Gorra;22.83;2;45.66;Transferencia;Ciudad
17829;2025-01-05;2048;;;Vestidos;Vestido casual;148.18;2;296.36;Tarjeta de débito;Oriente
17830;2025-05-27;1018;;;Camisetas;Camiseta deportiva;157.41;1;157.41;Contra entrega;Oriente
17831;2025-05-05;2959;;;Vestidos;Vestido de verano;75.05;1;75.05;Contra entrega;Norte
17832;2025-03-11;2391;;;Vestidos;Vestido casual;41.3;1;41.3;Tarjeta de débito;Sur
17833;2025-07-11;1076;;;Camisetas;Camiseta básica;23.41;4;93.64;Tarjeta de crédito;Occidente
17834;2025-02-04;2434;;;Chaquetas;Abrigo;49.09;3;147.27;Contra entrega;Sur
17835;2025-04-08;2331;;;Pantalones;Pantalón formal;115.17;2;230.34;Efectivo;Ciudad
17836;2025-08-13;2757;;;Chaquetas;Chaqueta deportiva;135.25;4;541;Tarjeta de débito;Sur
17837;2025-07-12;1570;;;Pantalones;Jogger;129.82;2;259.64;Tarjeta de débito;Occidente
17838;2025-04-15;2250;;;Accesorios;Bolso de mano;138.87;1;138.87;Tarjeta de débito;Sur
17839;2025-01-22;2244;;;Zapatos;Zapatillas deportivas;134.58;2;269.16;Tarjeta de crédito;Ciudad
17840;2025-03-19;1960;;;Chaquetas;Chaqueta deportiva;80.67;4;322.68;Efectivo;Sur
17841;2025-06-28;2110;;;Camisetas;Camiseta estampada;157.77;3;473.31;Tarjeta de crédito;Sur
17842;2025-06-10;2949;;;Accesorios;Reloj;127.76;4;511.04;Tarjeta de crédito;Oriente
17843;2025-03-02;1620;;;Zapatos;Zapatillas deportivas;27.68;1;27.68;Tarjeta de crédito;Oriente
17844;2025-08-12;2945;;;Zapatos;Zapatos de vestir;188.17;2;376.34;Contra entrega;Oriente
17845;2025-02-09;1431;;;Zapatos;Sandalias;192.83;3;578.49;Contra entrega;Norte
17846;2025-02-21;2904;;;Camisetas;Camiseta deportiva;56.38;4;225.52;Transferencia;Sur
